
21.040364, 1006.29692, 57.63592
21.035408, 1006.3678, 57.04141
21.035408, 1006.3413, 57.26336
21.045318, 1006.3321, 57.339984
21.03045, 1006.27984, 57.778604
21.035408, 1006.3942, 56.81946
21.025494, 1006.2714, 57.8473
21.03045, 1006.3857, 56.8908
21.035408, 1006.31496, 57.48267
21.040364, 1006.34984, 57.19202
21.025494, 1006.3507, 57.184092
21.025494, 1006.3507, 57.184092
21.020538, 1006.34216, 57.255432
21.03045, 1006.27984, 57.778604
21.020538, 1006.3158, 57.477384
21.025494, 1006.3243, 57.406044
21.020538, 1006.3158, 57.477384
21.010626, 1006.3516, 57.178808
21.020538, 1006.3158, 57.477384
21.020538, 1006.3158, 57.477384
21.010626, 1006.3516, 57.178808
21.005672, 1006.36948, 57.0282
21.010626, 1006.29864, 57.620068
21.005672, 1006.34296, 57.25015
21.0155824, 1006.3071, 57.548724
21.0155824, 1006.3601, 57.107468
21.010626, 1006.3516, 57.178808
21.0155824, 1006.3601, 57.107468
21.0155824, 1006.3864, 56.885512
21.0155824, 1006.41292, 56.663564
21.0155824, 1006.3601, 57.107468
21.020538, 1006.34216, 57.255432
21.020538, 1006.34216, 57.255432
21.020538, 1006.36868, 57.03348
21.020538, 1006.36868, 57.03348
21.020538, 1006.4216, 56.592224
21.0155824, 1006.3864, 56.885512
21.010626, 1006.4045, 56.734904
21.010626, 1006.3781, 56.954212
21.005672, 1006.31648, 57.4721
21.010626, 1006.3516, 57.178808
21.010626, 1006.32516, 57.398116
21.020538, 1006.3158, 57.477384
21.020538, 1006.3158, 57.477384
21.010626, 1006.29864, 57.620068
21.020538, 1006.2628, 57.921288
21.025494, 1006.2714, 57.8473
21.020538, 1006.2628, 57.921288
21.020538, 1006.2628, 57.921288
21.010626, 1006.2458, 58.06397
21.010626, 1006.2458, 58.06397
21.010626, 1006.2458, 58.06397
21.005672, 1006.34296, 57.25015
21.010626, 1006.2458, 58.06397
21.000716, 1006.2816, 57.76275
21.005672, 1006.29, 57.69405
21.0155824, 1006.3335, 57.32942
21.020538, 1006.4216, 56.592224
21.010626, 1006.4309, 56.512956
21.0155824, 1006.4659, 56.21966
21.005672, 1006.4224, 56.584296
21.010626, 1006.4045, 56.734904
21.010626, 1006.4309, 56.512956
21.010626, 1006.4045, 56.734904
21.000716, 1006.36084, 57.09954
